product_id,warehouse_id,quantity,expiration_date,status,,
10938,1015,108,1/23/2026,Expired,"{10938,1015,108,LocalDate.of(2026,1,23),""Expired""},","LocalDate.of(2026,1,23)"
10938,1005,258,10/15/2025,Sold,"{10938,1005,258,LocalDate.of(2025,10,15),""Sold""},","LocalDate.of(2025,10,15)"
10939,1019,434,1/2/2025,Sold,"{10939,1019,434,LocalDate.of(2025,1,2),""Sold""},","LocalDate.of(2025,1,2)"
10939,1009,406,11/9/2025,Adjusted,"{10939,1009,406,LocalDate.of(2025,11,9),""Adjusted""},","LocalDate.of(2025,11,9)"
10939,1017,258,9/8/2025,Expired,"{10939,1017,258,LocalDate.of(2025,9,8),""Expired""},","LocalDate.of(2025,9,8)"
10939,1015,116,4/27/2025,Received,"{10939,1015,116,LocalDate.of(2025,4,27),""Received""},","LocalDate.of(2025,4,27)"
10940,1014,279,10/23/2025,Adjusted,"{10940,1014,279,LocalDate.of(2025,10,23),""Adjusted""},","LocalDate.of(2025,10,23)"
10940,1004,472,8/5/2025,Adjusted,"{10940,1004,472,LocalDate.of(2025,8,5),""Adjusted""},","LocalDate.of(2025,8,5)"
10940,1011,100,3/2/2025,Transferred,"{10940,1011,100,LocalDate.of(2025,3,2),""Transferred""},","LocalDate.of(2025,3,2)"
10940,1020,130,12/2/2025,Received,"{10940,1020,130,LocalDate.of(2025,12,2),""Received""},","LocalDate.of(2025,12,2)"
10940,1015,96,10/21/2025,Received,"{10940,1015,96,LocalDate.of(2025,10,21),""Received""},","LocalDate.of(2025,10,21)"
10941,1012,494,,Received,"{10941,1012,494,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10941,1005,273,,Transferred,"{10941,1005,273,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10941,1019,442,,Adjusted,"{10941,1019,442,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10941,1007,378,,Received,"{10941,1007,378,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10941,1020,378,,Received,"{10941,1020,378,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10942,1009,215,9/12/2025,Expired,"{10942,1009,215,LocalDate.of(2025,9,12),""Expired""},","LocalDate.of(2025,9,12)"
10942,1005,441,5/28/2025,Sold,"{10942,1005,441,LocalDate.of(2025,5,28),""Sold""},","LocalDate.of(2025,5,28)"
10942,1002,357,12/21/2025,Received,"{10942,1002,357,LocalDate.of(2025,12,21),""Received""},","LocalDate.of(2025,12,21)"
10942,1003,122,5/26/2025,Adjusted,"{10942,1003,122,LocalDate.of(2025,5,26),""Adjusted""},","LocalDate.of(2025,5,26)"
10943,1015,140,1/12/2026,Expired,"{10943,1015,140,LocalDate.of(2026,1,12),""Expired""},","LocalDate.of(2026,1,12)"
10943,1019,82,11/5/2025,Expired,"{10943,1019,82,LocalDate.of(2025,11,5),""Expired""},","LocalDate.of(2025,11,5)"
10943,1018,487,1/10/2026,Sold,"{10943,1018,487,LocalDate.of(2026,1,10),""Sold""},","LocalDate.of(2026,1,10)"
10944,1013,19,,Received,"{10944,1013,19,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10944,1008,143,,Transferred,"{10944,1008,143,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10944,1018,54,,Transferred,"{10944,1018,54,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10944,1012,237,,Sold,"{10944,1012,237,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10945,1001,364,1/16/2026,Adjusted,"{10945,1001,364,LocalDate.of(2026,1,16),""Adjusted""},","LocalDate.of(2026,1,16)"
10945,1006,435,3/4/2025,Expired,"{10945,1006,435,LocalDate.of(2025,3,4),""Expired""},","LocalDate.of(2025,3,4)"
10945,1012,57,12/26/2024,Transferred,"{10945,1012,57,LocalDate.of(2024,12,26),""Transferred""},","LocalDate.of(2024,12,26)"
10945,1010,12,1/24/2025,Expired,"{10945,1010,12,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10946,1018,195,,Expired,"{10946,1018,195,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10946,1002,203,,Expired,"{10946,1002,203,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10946,1005,390,,Received,"{10946,1005,390,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10947,1012,407,,Expired,"{10947,1012,407,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10947,1013,19,,Transferred,"{10947,1013,19,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10947,1018,469,,Transferred,"{10947,1018,469,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10948,1015,161,4/21/2025,Sold,"{10948,1015,161,LocalDate.of(2025,4,21),""Sold""},","LocalDate.of(2025,4,21)"
10948,1016,244,3/17/2025,Sold,"{10948,1016,244,LocalDate.of(2025,3,17),""Sold""},","LocalDate.of(2025,3,17)"
10948,1007,20,8/4/2025,Transferred,"{10948,1007,20,LocalDate.of(2025,8,4),""Transferred""},","LocalDate.of(2025,8,4)"
10948,1003,451,1/16/2026,Transferred,"{10948,1003,451,LocalDate.of(2026,1,16),""Transferred""},","LocalDate.of(2026,1,16)"
10948,1011,307,1/5/2026,Received,"{10948,1011,307,LocalDate.of(2026,1,5),""Received""},","LocalDate.of(2026,1,5)"
10949,1020,361,7/1/2025,Adjusted,"{10949,1020,361,LocalDate.of(2025,7,1),""Adjusted""},","LocalDate.of(2025,7,1)"
10949,1012,466,1/21/2026,Expired,"{10949,1012,466,LocalDate.of(2026,1,21),""Expired""},","LocalDate.of(2026,1,21)"
10949,1009,418,5/10/2025,Expired,"{10949,1009,418,LocalDate.of(2025,5,10),""Expired""},","LocalDate.of(2025,5,10)"
10949,1019,384,10/17/2025,Transferred,"{10949,1019,384,LocalDate.of(2025,10,17),""Transferred""},","LocalDate.of(2025,10,17)"
10949,1008,454,1/5/2026,Sold,"{10949,1008,454,LocalDate.of(2026,1,5),""Sold""},","LocalDate.of(2026,1,5)"
10950,1020,199,,Received,"{10950,1020,199,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10950,1001,51,,Transferred,"{10950,1001,51,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10950,1013,296,,Adjusted,"{10950,1013,296,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10950,1018,104,,Adjusted,"{10950,1018,104,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10950,1006,241,,Adjusted,"{10950,1006,241,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10951,1011,121,,Expired,"{10951,1011,121,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10951,1015,400,,Adjusted,"{10951,1015,400,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10951,1018,146,,Adjusted,"{10951,1018,146,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10951,1019,79,,Adjusted,"{10951,1019,79,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10951,1014,462,,Expired,"{10951,1014,462,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10952,1007,353,12/4/2025,Sold,"{10952,1007,353,LocalDate.of(2025,12,4),""Sold""},","LocalDate.of(2025,12,4)"
10952,1005,112,10/20/2025,Received,"{10952,1005,112,LocalDate.of(2025,10,20),""Received""},","LocalDate.of(2025,10,20)"
10952,1016,457,11/1/2025,Expired,"{10952,1016,457,LocalDate.of(2025,11,1),""Expired""},","LocalDate.of(2025,11,1)"
10952,1013,437,7/14/2025,Expired,"{10952,1013,437,LocalDate.of(2025,7,14),""Expired""},","LocalDate.of(2025,7,14)"
10952,1010,0,4/8/2025,Sold,"{10952,1010,0,LocalDate.of(2025,4,8),""Sold""},","LocalDate.of(2025,4,8)"
10953,1001,70,2/21/2025,Received,"{10953,1001,70,LocalDate.of(2025,2,21),""Received""},","LocalDate.of(2025,2,21)"
10953,1002,175,11/30/2025,Received,"{10953,1002,175,LocalDate.of(2025,11,30),""Received""},","LocalDate.of(2025,11,30)"
10953,1017,49,7/9/2025,Transferred,"{10953,1017,49,LocalDate.of(2025,7,9),""Transferred""},","LocalDate.of(2025,7,9)"
10954,1007,318,6/2/2025,Adjusted,"{10954,1007,318,LocalDate.of(2025,6,2),""Adjusted""},","LocalDate.of(2025,6,2)"
10954,1003,328,1/13/2026,Adjusted,"{10954,1003,328,LocalDate.of(2026,1,13),""Adjusted""},","LocalDate.of(2026,1,13)"
10954,1012,274,7/31/2025,Received,"{10954,1012,274,LocalDate.of(2025,7,31),""Received""},","LocalDate.of(2025,7,31)"
10954,1001,406,3/30/2025,Transferred,"{10954,1001,406,LocalDate.of(2025,3,30),""Transferred""},","LocalDate.of(2025,3,30)"
10955,1004,131,,Received,"{10955,1004,131,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10955,1002,69,,Adjusted,"{10955,1002,69,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10955,1006,311,,Received,"{10955,1006,311,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10955,1005,89,,Adjusted,"{10955,1005,89,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10955,1009,396,,Sold,"{10955,1009,396,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10956,1010,61,,Transferred,"{10956,1010,61,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10956,1016,80,,Sold,"{10956,1016,80,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10956,1007,414,,Adjusted,"{10956,1007,414,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10956,1001,420,,Expired,"{10956,1001,420,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10957,1020,457,,Adjusted,"{10957,1020,457,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10957,1014,262,,Expired,"{10957,1014,262,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10957,1013,230,,Received,"{10957,1013,230,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10957,1016,195,,Adjusted,"{10957,1016,195,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10957,1018,339,,Adjusted,"{10957,1018,339,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10958,1003,220,10/2/2025,Adjusted,"{10958,1003,220,LocalDate.of(2025,10,2),""Adjusted""},","LocalDate.of(2025,10,2)"
10958,1012,209,11/9/2025,Expired,"{10958,1012,209,LocalDate.of(2025,11,9),""Expired""},","LocalDate.of(2025,11,9)"
10958,1010,300,12/21/2025,Sold,"{10958,1010,300,LocalDate.of(2025,12,21),""Sold""},","LocalDate.of(2025,12,21)"
10959,1013,137,,Transferred,"{10959,1013,137,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10959,1017,94,,Adjusted,"{10959,1017,94,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10959,1011,200,,Received,"{10959,1011,200,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10960,1013,134,,Transferred,"{10960,1013,134,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10960,1009,248,,Transferred,"{10960,1009,248,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10960,1011,499,,Transferred,"{10960,1011,499,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10960,1012,333,,Transferred,"{10960,1012,333,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10961,1001,75,,Received,"{10961,1001,75,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10961,1002,385,,Transferred,"{10961,1002,385,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10961,1014,113,,Sold,"{10961,1014,113,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10961,1016,77,,Expired,"{10961,1016,77,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10961,1013,249,,Expired,"{10961,1013,249,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10962,1020,444,8/7/2025,Expired,"{10962,1020,444,LocalDate.of(2025,8,7),""Expired""},","LocalDate.of(2025,8,7)"
10962,1005,195,1/5/2025,Received,"{10962,1005,195,LocalDate.of(2025,1,5),""Received""},","LocalDate.of(2025,1,5)"
10962,1002,87,3/14/2025,Transferred,"{10962,1002,87,LocalDate.of(2025,3,14),""Transferred""},","LocalDate.of(2025,3,14)"
10963,1010,203,8/28/2025,Sold,"{10963,1010,203,LocalDate.of(2025,8,28),""Sold""},","LocalDate.of(2025,8,28)"
10963,1002,199,1/16/2026,Adjusted,"{10963,1002,199,LocalDate.of(2026,1,16),""Adjusted""},","LocalDate.of(2026,1,16)"
10963,1009,236,12/22/2025,Sold,"{10963,1009,236,LocalDate.of(2025,12,22),""Sold""},","LocalDate.of(2025,12,22)"
10963,1012,195,1/25/2025,Expired,"{10963,1012,195,LocalDate.of(2025,1,25),""Expired""},","LocalDate.of(2025,1,25)"
10963,1011,28,5/12/2025,Transferred,"{10963,1011,28,LocalDate.of(2025,5,12),""Transferred""},","LocalDate.of(2025,5,12)"
10964,1018,26,,Transferred,"{10964,1018,26,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10964,1011,157,,Transferred,"{10964,1011,157,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10964,1001,131,,Adjusted,"{10964,1001,131,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10964,1015,334,,Adjusted,"{10964,1015,334,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10964,1019,59,,Received,"{10964,1019,59,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10965,1005,361,4/20/2025,Expired,"{10965,1005,361,LocalDate.of(2025,4,20),""Expired""},","LocalDate.of(2025,4,20)"
10965,1007,342,4/26/2025,Sold,"{10965,1007,342,LocalDate.of(2025,4,26),""Sold""},","LocalDate.of(2025,4,26)"
10965,1016,294,7/20/2025,Received,"{10965,1016,294,LocalDate.of(2025,7,20),""Received""},","LocalDate.of(2025,7,20)"
10966,1007,6,9/14/2025,Transferred,"{10966,1007,6,LocalDate.of(2025,9,14),""Transferred""},","LocalDate.of(2025,9,14)"
10966,1008,121,4/19/2025,Transferred,"{10966,1008,121,LocalDate.of(2025,4,19),""Transferred""},","LocalDate.of(2025,4,19)"
10966,1006,357,1/18/2025,Adjusted,"{10966,1006,357,LocalDate.of(2025,1,18),""Adjusted""},","LocalDate.of(2025,1,18)"
10966,1009,174,11/11/2025,Received,"{10966,1009,174,LocalDate.of(2025,11,11),""Received""},","LocalDate.of(2025,11,11)"
10966,1016,70,12/17/2025,Expired,"{10966,1016,70,LocalDate.of(2025,12,17),""Expired""},","LocalDate.of(2025,12,17)"
10967,1007,483,9/17/2025,Expired,"{10967,1007,483,LocalDate.of(2025,9,17),""Expired""},","LocalDate.of(2025,9,17)"
10967,1005,412,8/21/2025,Sold,"{10967,1005,412,LocalDate.of(2025,8,21),""Sold""},","LocalDate.of(2025,8,21)"
10967,1019,251,6/4/2025,Expired,"{10967,1019,251,LocalDate.of(2025,6,4),""Expired""},","LocalDate.of(2025,6,4)"
10967,1006,268,4/14/2025,Sold,"{10967,1006,268,LocalDate.of(2025,4,14),""Sold""},","LocalDate.of(2025,4,14)"
10968,1002,158,8/7/2025,Adjusted,"{10968,1002,158,LocalDate.of(2025,8,7),""Adjusted""},","LocalDate.of(2025,8,7)"
10968,1015,39,9/23/2025,Adjusted,"{10968,1015,39,LocalDate.of(2025,9,23),""Adjusted""},","LocalDate.of(2025,9,23)"
10968,1007,186,8/5/2025,Adjusted,"{10968,1007,186,LocalDate.of(2025,8,5),""Adjusted""},","LocalDate.of(2025,8,5)"
10968,1013,333,7/8/2025,Expired,"{10968,1013,333,LocalDate.of(2025,7,8),""Expired""},","LocalDate.of(2025,7,8)"
10969,1002,441,9/7/2025,Expired,"{10969,1002,441,LocalDate.of(2025,9,7),""Expired""},","LocalDate.of(2025,9,7)"
10969,1001,172,2/24/2025,Sold,"{10969,1001,172,LocalDate.of(2025,2,24),""Sold""},","LocalDate.of(2025,2,24)"
10969,1015,288,12/28/2024,Sold,"{10969,1015,288,LocalDate.of(2024,12,28),""Sold""},","LocalDate.of(2024,12,28)"
10970,1020,145,,Adjusted,"{10970,1020,145,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10970,1008,330,,Received,"{10970,1008,330,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10970,1019,354,,Sold,"{10970,1019,354,LocalDate.of(2025,1,24),""Sold""},","LocalDate.of(2025,1,24)"
10971,1008,5,5/21/2025,Sold,"{10971,1008,5,LocalDate.of(2025,5,21),""Sold""},","LocalDate.of(2025,5,21)"
10971,1007,484,2/7/2025,Adjusted,"{10971,1007,484,LocalDate.of(2025,2,7),""Adjusted""},","LocalDate.of(2025,2,7)"
10971,1013,226,8/7/2025,Adjusted,"{10971,1013,226,LocalDate.of(2025,8,7),""Adjusted""},","LocalDate.of(2025,8,7)"
10971,1014,33,8/12/2025,Received,"{10971,1014,33,LocalDate.of(2025,8,12),""Received""},","LocalDate.of(2025,8,12)"
10971,1006,51,4/26/2025,Transferred,"{10971,1006,51,LocalDate.of(2025,4,26),""Transferred""},","LocalDate.of(2025,4,26)"
10972,1011,150,,Expired,"{10972,1011,150,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10972,1015,247,,Adjusted,"{10972,1015,247,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10972,1014,46,,Transferred,"{10972,1014,46,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10972,1016,93,,Received,"{10972,1016,93,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10972,1020,384,,Transferred,"{10972,1020,384,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10973,1014,252,2/6/2025,Expired,"{10973,1014,252,LocalDate.of(2025,2,6),""Expired""},","LocalDate.of(2025,2,6)"
10973,1016,334,9/12/2025,Received,"{10973,1016,334,LocalDate.of(2025,9,12),""Received""},","LocalDate.of(2025,9,12)"
10973,1004,161,8/18/2025,Received,"{10973,1004,161,LocalDate.of(2025,8,18),""Received""},","LocalDate.of(2025,8,18)"
10974,1019,214,5/7/2025,Sold,"{10974,1019,214,LocalDate.of(2025,5,7),""Sold""},","LocalDate.of(2025,5,7)"
10974,1012,496,2/5/2025,Expired,"{10974,1012,496,LocalDate.of(2025,2,5),""Expired""},","LocalDate.of(2025,2,5)"
10974,1018,447,5/16/2025,Sold,"{10974,1018,447,LocalDate.of(2025,5,16),""Sold""},","LocalDate.of(2025,5,16)"
10974,1003,468,8/14/2025,Expired,"{10974,1003,468,LocalDate.of(2025,8,14),""Expired""},","LocalDate.of(2025,8,14)"
10974,1011,100,7/8/2025,Expired,"{10974,1011,100,LocalDate.of(2025,7,8),""Expired""},","LocalDate.of(2025,7,8)"
10975,1010,387,4/30/2025,Expired,"{10975,1010,387,LocalDate.of(2025,4,30),""Expired""},","LocalDate.of(2025,4,30)"
10975,1019,247,7/23/2025,Received,"{10975,1019,247,LocalDate.of(2025,7,23),""Received""},","LocalDate.of(2025,7,23)"
10975,1003,161,1/8/2026,Adjusted,"{10975,1003,161,LocalDate.of(2026,1,8),""Adjusted""},","LocalDate.of(2026,1,8)"
10976,1006,182,12/16/2025,Expired,"{10976,1006,182,LocalDate.of(2025,12,16),""Expired""},","LocalDate.of(2025,12,16)"
10976,1016,399,11/8/2025,Adjusted,"{10976,1016,399,LocalDate.of(2025,11,8),""Adjusted""},","LocalDate.of(2025,11,8)"
10976,1020,450,12/5/2025,Sold,"{10976,1020,450,LocalDate.of(2025,12,5),""Sold""},","LocalDate.of(2025,12,5)"
10977,1011,328,7/20/2025,Received,"{10977,1011,328,LocalDate.of(2025,7,20),""Received""},","LocalDate.of(2025,7,20)"
10977,1009,390,7/16/2025,Transferred,"{10977,1009,390,LocalDate.of(2025,7,16),""Transferred""},","LocalDate.of(2025,7,16)"
10977,1010,396,12/19/2025,Sold,"{10977,1010,396,LocalDate.of(2025,12,19),""Sold""},","LocalDate.of(2025,12,19)"
10977,1006,168,2/6/2025,Received,"{10977,1006,168,LocalDate.of(2025,2,6),""Received""},","LocalDate.of(2025,2,6)"
10978,1010,252,,Received,"{10978,1010,252,LocalDate.of(2025,1,24),""Received""},","LocalDate.of(2025,1,24)"
10978,1018,449,,Expired,"{10978,1018,449,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10978,1012,214,,Transferred,"{10978,1012,214,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10979,1012,370,6/20/2025,Sold,"{10979,1012,370,LocalDate.of(2025,6,20),""Sold""},","LocalDate.of(2025,6,20)"
10979,1009,394,3/12/2025,Sold,"{10979,1009,394,LocalDate.of(2025,3,12),""Sold""},","LocalDate.of(2025,3,12)"
10979,1004,127,5/15/2025,Received,"{10979,1004,127,LocalDate.of(2025,5,15),""Received""},","LocalDate.of(2025,5,15)"
10980,1008,367,1/11/2025,Sold,"{10980,1008,367,LocalDate.of(2025,1,11),""Sold""},","LocalDate.of(2025,1,11)"
10980,1005,55,11/28/2025,Expired,"{10980,1005,55,LocalDate.of(2025,11,28),""Expired""},","LocalDate.of(2025,11,28)"
10980,1015,359,2/25/2025,Adjusted,"{10980,1015,359,LocalDate.of(2025,2,25),""Adjusted""},","LocalDate.of(2025,2,25)"
10981,1001,356,1/3/2025,Sold,"{10981,1001,356,LocalDate.of(2025,1,3),""Sold""},","LocalDate.of(2025,1,3)"
10981,1011,313,9/1/2025,Received,"{10981,1011,313,LocalDate.of(2025,9,1),""Received""},","LocalDate.of(2025,9,1)"
10981,1019,384,12/21/2025,Sold,"{10981,1019,384,LocalDate.of(2025,12,21),""Sold""},","LocalDate.of(2025,12,21)"
10981,1020,91,1/11/2026,Expired,"{10981,1020,91,LocalDate.of(2026,1,11),""Expired""},","LocalDate.of(2026,1,11)"
10981,1013,58,8/19/2025,Received,"{10981,1013,58,LocalDate.of(2025,8,19),""Received""},","LocalDate.of(2025,8,19)"
10982,1019,328,3/31/2025,Sold,"{10982,1019,328,LocalDate.of(2025,3,31),""Sold""},","LocalDate.of(2025,3,31)"
10982,1001,379,6/18/2025,Transferred,"{10982,1001,379,LocalDate.of(2025,6,18),""Transferred""},","LocalDate.of(2025,6,18)"
10982,1006,172,4/21/2025,Transferred,"{10982,1006,172,LocalDate.of(2025,4,21),""Transferred""},","LocalDate.of(2025,4,21)"
10983,1019,44,,Transferred,"{10983,1019,44,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10983,1016,232,,Expired,"{10983,1016,232,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10983,1002,419,,Transferred,"{10983,1002,419,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10983,1020,392,,Expired,"{10983,1020,392,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10984,1009,364,9/22/2025,Received,"{10984,1009,364,LocalDate.of(2025,9,22),""Received""},","LocalDate.of(2025,9,22)"
10984,1002,445,3/22/2025,Adjusted,"{10984,1002,445,LocalDate.of(2025,3,22),""Adjusted""},","LocalDate.of(2025,3,22)"
10984,1005,14,7/29/2025,Expired,"{10984,1005,14,LocalDate.of(2025,7,29),""Expired""},","LocalDate.of(2025,7,29)"
10985,1019,195,,Transferred,"{10985,1019,195,LocalDate.of(2025,1,24),""Transferred""},","LocalDate.of(2025,1,24)"
10985,1013,76,,Adjusted,"{10985,1013,76,LocalDate.of(2025,1,24),""Adjusted""},","LocalDate.of(2025,1,24)"
10985,1008,460,,Expired,"{10985,1008,460,LocalDate.of(2025,1,24),""Expired""},","LocalDate.of(2025,1,24)"
10986,1009,187,7/2/2025,Adjusted,"{10986,1009,187,LocalDate.of(2025,7,2),""Adjusted""},","LocalDate.of(2025,7,2)"
10986,1011,79,12/25/2024,Adjusted,"{10986,1011,79,LocalDate.of(2024,12,25),""Adjusted""},","LocalDate.of(2024,12,25)"
10986,1019,185,5/21/2025,Adjusted,"{10986,1019,185,LocalDate.of(2025,5,21),""Adjusted""},","LocalDate.of(2025,5,21)"
10986,1010,362,4/19/2025,Sold,"{10986,1010,362,LocalDate.of(2025,4,19),""Sold""},","LocalDate.of(2025,4,19)"
